Cook_hour,AutoCook_freq,SelfCook_freq,Micro_freq,Oven_freq,Others_freq,Spring_freq,Summer_freq,Fall_freq,Winter_freq,bfB_freq,Breakfast_freq,Lunch_freq,Dinner_freq,afD_freq,Preheat_freq,Clean_freq,Cancle_freq,Restart_freq,MenuSpectrum,ModeSpectrum,Cook_menu,Micro_t,Oven_t,MenuFreq,S1,S2,recent_ct,time,Y
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,50.0,0.0,5,0,140,930,12,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,50.0,0.0,6,1,2070,930,17,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,50.0,0.0,7,0,720,900,21,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,50.0,0.0,8,0,720,930,21,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,50.0,0.0,9,1,4080,1380,21,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,0,50.0,495.83333333333326,1,0,1470,900,18,930
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.45454545454544,556.5384615384615,10,0,430,930,7,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,98.23529411764706,556.5384615384615,1,0,390,1260,19,600
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,94.44444444444444,556.5384615384615,2,0,390,0,19,510
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,102.89473684210527,683.7878787878788,3,0,990,600,19,630
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,102.89473684210527,683.7878787878788,4,0,990,930,19,600
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,101.02564102564102,683.7878787878788,5,0,990,1260,19,600
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,21,99.25,683.7878787878788,6,0,990,900,19,570
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,92.8,675.4081632653061,11,0,3660,1080,14,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,14,95.11627906976744,739.6385542168674,1,0,1620,900,16,855
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,14,101.8181818181818,741.0119047619047,2,0,600,1500,16,855
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,102.60416666666669,756.2941176470587,12,0,470,1380,14,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,102.60416666666669,756.2941176470587,13,0,470,1380,14,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,13,106.40350877192982,744.2777777777777,1,0,1800,1380,18,1500
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,13,106.40350877192982,744.2777777777777,2,0,1800,0,18,1320
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,107.39495798319328,724.15,14,0,1100,1260,7,1590
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.07462686567163,729.2718446601941,15,0,90,900,7,1590
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.07462686567163,730.3271028037383,16,0,1590,1080,7,1440
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.07462686567163,738.2870370370372,17,0,1590,870,7,1590
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,114.3661971830986,742.6576576576576,18,0,500,0,12,1740
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,114.3661971830986,748.8839285714287,19,0,500,0,13,1440
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,116.36986301369863,776.9051724137931,20,0,90,120,11,1890
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,116.36986301369863,782.5726495726495,21,0,90,0,11,1440
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.79617834394905,773.4841269841271,22,0,1728,80,7,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.25316455696202,778.7322834645668,23,0,1728,0,7,1440
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,116.50887573964495,788.8473282442748,24,0,8100,0,7,2040
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,115.63953488372091,788.8473282442748,25,0,200,210,7,1890
121.95,33,1733,1392,302,72,1220,300,246,636,751,359,656,664,87,2,20,140,120,17,15,7,100.9077598828697,731.5551330798479,26,0,60,0,19,2040
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,50.0,0.0,1,0,30,0,7,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,50.0,0.0,2,0,30,1440,7,243
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,129.23076923076923,0.0,3,0,690,300,14,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,135.0,0.0,4,0,120,1590,17,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,114.25531914893615,0.0,5,0,120,1740,9,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,114.25531914893615,0.0,6,0,120,300,9,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,131.3235294117647,1590.0,1,0,150,1440,10,1590
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,125.34246575342466,1515.0,2,0,160,300,13,1440
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,125.34246575342466,1540.0,3,0,160,300,13,1590
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,115.23255813953487,1540.0,7,0,90,150,8,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,114.2528735632184,1540.0,8,0,90,210,8,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,114.2528735632184,1540.0,9,0,90,1590,8,201
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,113.29545454545456,1357.5,1,0,900,1440,18,810
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,112.35955056179778,1248.0,2,0,900,1440,18,810
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,114.44444444444444,1248.0,10,0,1950,1440,13,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,115.0,1355.0,4,0,390,1440,13,1890
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,115.5140186915888,1355.0,1,0,180,1440,10,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.26315789473685,1355.0,11,0,30,1440,14,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.26315789473685,1355.0,12,1,309,1440,8,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.26315789473685,1355.0,13,1,309,1440,9,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,107.95081967213116,1286.7142857142858,3,0,240,1440,19,877
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,107.95081967213116,1286.7142857142858,14,0,877,1440,9,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,12,108.87096774193549,1286.7142857142858,1,0,309,1440,18,300
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.87096774193549,1286.7142857142858,15,0,330,1440,8,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.24,1286.7142857142858,16,0,330,1440,8,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,107.578125,1380.875,5,0,30,1440,11,2040
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,112.23776223776224,1380.875,2,0,30,1440,19,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.68571428571428,1390.7777777777776,17,0,240,1440,12,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.27322404371584,1405.1818181818182,18,0,330,1440,10,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,107.84313725490196,1415.1538461538462,19,0,60,1440,6,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,107.84313725490196,1415.1538461538462,20,0,60,1440,6,201
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.53881278538813,1284.8125,21,0,30,1440,10,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.53881278538813,1284.8125,22,0,30,0,10,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,105.77092511013215,1284.8125,23,0,60,930,9,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,105.43859649122808,1284.8125,24,0,60,930,9,222
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,106.56779661016951,1259.5294117647059,4,0,240,930,17,855
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,106.56779661016951,1229.0,5,0,240,930,17,710
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,106.68067226890757,1229.0,25,0,30,915,15,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.18930041152264,1229.0,26,0,120,0,7,292
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.18930041152264,1229.0,27,0,120,1440,7,174
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,111.87725631768951,1229.0,28,0,270,600,12,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,111.57706093189964,1209.3157894736842,6,0,110,480,18,855
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,112.09219858156028,1209.3157894736842,29,0,480,1440,7,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,112.09219858156028,1209.3157894736842,30,0,480,1440,7,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.24137931034485,1209.3157894736842,31,0,180,0,12,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.24137931034485,1209.3157894736842,32,0,180,780,12,201
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,111.08108108108108,1189.35,7,0,100,0,19,810
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,111.08108108108108,1167.5714285714287,8,0,100,1440,19,732
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,111.08108108108108,1144.2727272727273,9,0,100,480,19,655
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.53511705685621,1144.2727272727273,33,0,110,0,12,292
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.26666666666668,1144.2727272727273,34,0,110,2040,12,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,110.26666666666668,1144.2727272727273,10,0,550,1590,12,855
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,14,110.63492063492063,1089.3333333333333,11,0,120,0,16,610
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,112.4054054054054,1075.76,35,0,450,309,22,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,113.28042328042328,1095.5384615384612,6,0,270,243,5,1590
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,114.46153846153848,1113.851851851852,7,0,60,1890,6,1590
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,114.8872180451128,1141.5714285714287,8,0,270,222,6,1890
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,115.13715710723193,1172.5517241379312,9,0,270,309,4,2040
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,115.60185185185185,1201.4666666666667,10,0,30,309,16,2040
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,116.02272727272728,1201.4666666666667,3,0,210,228,18,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,115.89569160997732,1201.4666666666667,4,0,210,309,18,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,116.20309050772629,1201.4666666666667,36,0,900,174,7,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,116.20309050772629,1201.4666666666667,37,0,900,0,7,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,116.20309050772629,1201.4666666666667,38,0,900,2040,7,174
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,115.84245076586431,1223.6774193548388,11,0,30,2040,15,1890
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,115.3913043478261,1223.6774193548388,5,0,80,1590,16,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,111.5,1157.0555555555557,39,0,150,2040,20,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,111.14722753346079,1164.7027027027027,12,0,395,1440,8,1440
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,7,111.14722753346079,1175.8947368421052,13,0,395,2040,8,1590
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.14981273408242,1175.8947368421052,40,0,60,1440,11,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.14981273408242,1175.8947368421052,41,0,60,2040,11,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,110.14981273408242,1175.8947368421052,42,0,60,1440,11,174
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,109.44547134935307,1175.8947368421052,43,0,30,1440,6,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,109.44547134935307,1175.8947368421052,44,0,30,2040,6,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,109.44547134935307,1175.8947368421052,45,0,30,1740,7,222
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.9908256880734,1175.8947368421052,46,0,30,309,17,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,108.87884267631101,1175.8947368421052,47,0,120,309,13,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,113.68509212730318,1143.35,48,0,360,174,8,309
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,113.68509212730318,1143.35,49,0,360,309,8,228
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,113.54515050167223,1143.35,50,0,360,309,8,243
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,22,113.7194127243067,1143.35,51,0,340,0,10,275
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,113.09061488673142,1132.4782608695652,6,0,60,0,9,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,112.80898876404493,1132.4782608695652,7,0,150,610,12,60
40.27,99,652,637,47,67,521,114,116,255,379,201,171,306,66,0,25,105,106,16,11,23,112.12698412698411,1133.914893617021,8,0,60,1440,13,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,40.0,0.0,1,0,60,2040,9,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,68.75,0.0,1,0,80,1590,17,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,74.81481481481481,0.0,2,0,30,2040,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,71.21951219512195,0.0,3,0,100,201,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,14,70.0,0.0,1,0,100,309,11,855
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,19,69.1111111111111,0.0,1,0,855,228,10,600
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,19,63.214285714285715,0.0,2,0,30,0,19,600
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,61.14754098360656,0.0,2,0,30,1890,20,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,56.585365853658544,1590.0,1,0,30,2040,10,1590
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,59.39759036144578,1590.0,4,0,1590,1590,14,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,58.65168539325842,1590.0,2,0,180,720,14,1590
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,58.681318681318686,1590.0,3,0,120,243,8,1890
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,14,55.096153846153854,1200.0,2,0,30,228,15,810
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,55.88235294117647,1200.0,4,0,30,720,12,1890
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,55.88235294117647,1200.0,5,0,1890,0,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,55.88235294117647,1200.0,6,1,290,480,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,55.88235294117647,1200.0,5,0,290,201,9,1590
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,55.819672131147534,1200.0,7,0,130,309,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,14,55.44,1200.0,3,0,350,1440,10,810
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,10,55.23809523809525,1200.0,1,0,30,2040,19,450
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,55.546875,1200.0,6,0,30,228,15,1440
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,55.57251908396947,1200.0,8,0,170,718,17,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,55.57251908396947,1200.0,9,0,170,292,18,200
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,3,60.147058823529406,1200.0,1,0,30,450,9,780
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,58.78378378378378,1200.0,10,0,120,1590,18,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,58.78378378378378,1200.0,11,0,120,2040,19,200
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,7,58.78378378378378,1200.0,7,0,520,309,10,1440
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,58.645161290322584,1070.0,12,0,30,450,11,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,58.645161290322584,1070.0,13,0,30,480,11,200
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,12,59.230769230769226,1070.0,1,0,490,420,10,150
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,12,59.82035928143713,682.0,2,0,190,309,10,300
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,58.82681564245811,682.0,3,0,30,309,13,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,58.83333333333334,682.0,4,0,30,174,13,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,60.439560439560445,682.0,14,0,30,174,11,380
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,60.36199095022624,683.3333333333334,15,0,30,174,11,380
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,12,59.92063492063492,683.3333333333334,3,0,120,309,18,300
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,16,57.85714285714285,683.3333333333334,1,0,30,228,9,80
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,59.32862190812721,683.3333333333334,16,0,180,243,17,380
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,59.33098591549297,683.3333333333334,5,0,380,228,21,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,3,59.416909620991255,683.3333333333334,2,0,300,243,9,780
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,12,59.680232558139544,683.3333333333334,4,0,810,228,11,150
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,16,59.73913043478261,683.3333333333334,2,0,810,720,11,80
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,60.40462427745665,683.3333333333334,17,0,230,1740,16,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,16,59.67877094972067,683.3333333333334,3,0,30,0,11,80
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,58.80263157894736,683.3333333333334,6,0,30,309,14,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,17,59.40944881889764,683.3333333333334,18,0,60,309,17,290
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,59.18181818181818,683.3333333333334,7,0,380,228,11,60
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,14,58.65914786967418,707.8571428571429,4,0,160,309,15,855
19.2,56,849,871,7,27,618,120,167,339,474,191,240,389,85,0,5,111,74,17,12,23,58.30864197530864,707.8571428571429,8,0,60,718,8,60
